"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"
2	18	"C:\Hannah's FYP\White14_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	587	1	0	20	"Incon"
2	19	"C:\Hannah's FYP\Black3_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	810	2	0	20	"Incon"
2	20	"C:\Hannah's FYP\White11_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	450	1	0	20	"Incon"
2	21	"C:\Hannah's FYP\Black12_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	425	2	0	20	"Incon"
2	22	"C:\Hannah's FYP\White5_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	625	2	0	20	"Con"
2	23	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	574	1	0	20	"Con"
2	24	"C:\Hannah's FYP\Black6_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	560	2	0	20	"Incon"
2	25	"C:\Hannah's FYP\White13_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	562	2	0	20	"Con"
2	26	"C:\Hannah's FYP\Black8_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	450	2	0	20	"Incon"
2	27	"C:\Hannah's FYP\White17_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	593	1	0	20	"Incon"
2	28	"C:\Hannah's FYP\Black21_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	455	2	0	20	"Incon"
2	29	"C:\Hannah's FYP\Black7_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	579	1	0	20	"Con"
2	30	"C:\Hannah's FYP\White13_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	589	1	0	20	"Incon"
2	31	"C:\Hannah's FYP\Black9_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	710	1	0	20	"Con"
2	32	"C:\Hannah's FYP\White2_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	586	2	0	20	"Con"
2	33	"C:\Hannah's FYP\Black14_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	966.06690322074	2	0	20	"Incon"
2	34	"C:\Hannah's FYP\Black9_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	495	2	0	20	"Incon"
2	35	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	966.06690322074	1	0	20	"Con"
2	36	"C:\Hannah's FYP\White20_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	523	2	0	20	"Con"
2	37	"C:\Hannah's FYP\White24_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	495	1	0	20	"Incon"
2	38	"C:\Hannah's FYP\White14_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	417	1	0	20	"Incon"
2	39	"C:\Hannah's FYP\White24_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	497	2	0	20	"Con"
2	40	"C:\Hannah's FYP\White6_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	591	2	0	20	"Con"
2	41	"C:\Hannah's FYP\Black19_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	544	1	0	20	"Con"
2	42	"C:\Hannah's FYP\Black24_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	528	1	0	20	"Con"
2	43	"C:\Hannah's FYP\White19_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	553	1	0	20	"Incon"
2	44	"C:\Hannah's FYP\Black1_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	804	2	0	20	"Incon"
2	45	"C:\Hannah's FYP\White3_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	475	2	0	20	"Con"
2	46	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	529	1	0	20	"Con"
2	47	"C:\Hannah's FYP\Black17_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	491	2	0	20	"Incon"
2	48	"C:\Hannah's FYP\White12_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	457	2	0	20	"Con"
2	49	"C:\Hannah's FYP\Black23_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	484	2	0	20	"Incon"
2	50	"C:\Hannah's FYP\Black14_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	578	1	0	20	"Con"
2	51	"C:\Hannah's FYP\Black6_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	596	1	0	20	"Con"
2	52	"C:\Hannah's FYP\Black21_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	522	2	0	20	"Incon"
2	53	"C:\Hannah's FYP\Black19_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	646	2	0	20	"Incon"
2	54	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	765	1	0	20	"Incon"
2	55	"C:\Hannah's FYP\Black2_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	734	1	0	20	"Con"
2	56	"C:\Hannah's FYP\Black5_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	489	2	1	20	"Con"
2	57	"C:\Hannah's FYP\White22_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	622	2	0	20	"Con"
2	58	"C:\Hannah's FYP\White9_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	590	2	0	20	"Con"
2	59	"C:\Hannah's FYP\White17_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	471	2	0	20	"Con"
2	60	"C:\Hannah's FYP\White9_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	477	1	0	20	"Incon"
2	61	"C:\Hannah's FYP\Black13_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	651	1	0	20	"Con"
2	62	"C:\Hannah's FYP\Black1_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	457	2	0	20	"Incon"
2	63	"C:\Hannah's FYP\White12_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	544	2	0	20	"Con"
2	64	"C:\Hannah's FYP\Black18_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	531	1	0	20	"Con"
2	65	"C:\Hannah's FYP\Black8_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	701	1	0	20	"Con"
2	66	"C:\Hannah's FYP\White15_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	593	1	0	20	"Incon"
2	67	"C:\Hannah's FYP\White20_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	431	1	0	20	"Incon"
2	68	"C:\Hannah's FYP\White7_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	559	1	0	20	"Incon"
2	69	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	513	1	1	20	"Con"
2	70	"C:\Hannah's FYP\White2_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	454	2	0	20	"Con"
2	71	"C:\Hannah's FYP\White13_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	493	1	0	20	"Incon"
2	72	"C:\Hannah's FYP\White5_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	586	1	0	20	"Incon"
2	73	"C:\Hannah's FYP\White8_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	635	1	0	20	"Incon"
2	74	"C:\Hannah's FYP\Black13_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	498	1	0	20	"Con"
2	75	"C:\Hannah's FYP\Black10_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	463	2	0	20	"Incon"
2	76	"C:\Hannah's FYP\White17_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	470	1	0	20	"Incon"
2	77	"C:\Hannah's FYP\White6_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	516	1	0	20	"Incon"
2	78	"C:\Hannah's FYP\White10_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	465	1	0	20	"Incon"
2	79	"C:\Hannah's FYP\White2_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	552	1	0	20	"Incon"
2	80	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	554	1	0	20	"Incon"
2	81	"C:\Hannah's FYP\White21_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	505	2	0	20	"Con"
2	82	"C:\Hannah's FYP\Black6_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	606	1	0	20	"Con"
2	83	"C:\Hannah's FYP\Black23_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	492	1	0	20	"Con"
2	84	"C:\Hannah's FYP\White16_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	465	2	0	20	"Con"
2	85	"C:\Hannah's FYP\White21_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	525	1	0	20	"Incon"
2	86	"C:\Hannah's FYP\White11_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	441	2	0	20	"Con"
2	87	"C:\Hannah's FYP\Black15_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	512	2	0	20	"Incon"
2	88	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	541	2	0	20	"Con"
2	89	"C:\Hannah's FYP\Black9_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	544	1	0	20	"Con"
2	90	"C:\Hannah's FYP\White4_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	699	1	0	20	"Incon"
2	91	"C:\Hannah's FYP\Black16_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	536	2	0	20	"Incon"
2	92	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	432	1	0	20	"Con"
2	93	"C:\Hannah's FYP\Black3_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	559	1	0	20	"Con"
2	94	"C:\Hannah's FYP\Black21_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	406	1	0	20	"Con"
2	95	"C:\Hannah's FYP\Black19_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	487	1	0	20	"Con"
2	96	"C:\Hannah's FYP\White8_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	420	1	1	20	"Con"
2	97	"C:\Hannah's FYP\White5_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	581	2	0	20	"Con"
2	98	"C:\Hannah's FYP\Black20_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	530	1	0	20	"Con"
2	99	"C:\Hannah's FYP\White5_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	566	1	0	20	"Incon"
2	100	"C:\Hannah's FYP\White9_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	464	2	0	20	"Con"
2	101	"C:\Hannah's FYP\Black11_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	871	2	0	20	"Incon"
2	102	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	488	2	0	20	"Con"
2	103	"C:\Hannah's FYP\Black20_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	537	2	0	20	"Incon"
2	104	"C:\Hannah's FYP\Black12_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	629	1	0	20	"Con"
2	105	"C:\Hannah's FYP\Black4_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	588	2	0	20	"Incon"
2	106	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	629	2	0	20	"Incon"
2	107	"C:\Hannah's FYP\Black18_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	517	1	0	20	"Con"
2	108	"C:\Hannah's FYP\Black11_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	553	1	0	20	"Con"
2	109	"C:\Hannah's FYP\Black18_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	579	2	0	20	"Incon"
2	110	"C:\Hannah's FYP\Black2_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	493	2	0	20	"Incon"
2	111	"C:\Hannah's FYP\Black19_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	754	2	0	20	"Incon"
2	112	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	628	2	0	20	"Incon"
2	113	"C:\Hannah's FYP\White7_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	516	2	0	20	"Con"
2	114	"C:\Hannah's FYP\Black15_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	537	1	0	20	"Con"
2	115	"C:\Hannah's FYP\White18_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	528	2	0	20	"Con"
2	116	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	633	2	0	20	"Incon"
2	117	"C:\Hannah's FYP\Black22_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	510	2	0	20	"Incon"
2	118	"C:\Hannah's FYP\White17_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	515	2	0	20	"Con"
2	119	"C:\Hannah's FYP\White10_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	463	2	0	20	"Con"
2	120	"C:\Hannah's FYP\White12_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	502	1	0	20	"Incon"
2	121	"C:\Hannah's FYP\White8_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	467	2	0	20	"Con"
2	122	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	465	1	0	20	"Con"
2	123	"C:\Hannah's FYP\Black17_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	509	1	0	20	"Con"
2	124	"C:\Hannah's FYP\Black4_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	530	1	0	20	"Con"
2	125	"C:\Hannah's FYP\Black9_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	670	2	0	20	"Incon"
2	126	"C:\Hannah's FYP\White2_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	531	1	0	20	"Incon"
2	127	"C:\Hannah's FYP\Black1_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	639	1	0	20	"Con"
2	128	"C:\Hannah's FYP\White13_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	486	2	0	20	"Con"
2	129	"C:\Hannah's FYP\White21_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	497	1	0	20	"Incon"
2	130	"C:\Hannah's FYP\White16_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	566	1	0	20	"Incon"
2	131	"C:\Hannah's FYP\Black17_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	550	1	0	20	"Con"
2	132	"C:\Hannah's FYP\White11_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	529	1	1	20	"Con"
2	133	"C:\Hannah's FYP\White4_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	469	2	0	20	"Con"
2	134	"C:\Hannah's FYP\Black24_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	966.06690322074	2	0	20	"Incon"
2	135	"C:\Hannah's FYP\Black22_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	532	1	0	20	"Con"
2	136	"C:\Hannah's FYP\White10_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	488	1	0	20	"Incon"
2	137	"C:\Hannah's FYP\Black10_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	493	1	0	20	"Con"
2	138	"C:\Hannah's FYP\White1_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	587	1	0	20	"Incon"
2	139	"C:\Hannah's FYP\Black23_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	457	1	0	20	"Con"
2	140	"C:\Hannah's FYP\White4_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	504	2	0	20	"Con"
2	141	"C:\Hannah's FYP\White6_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	684	2	0	20	"Con"
2	142	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	601	1	0	20	"Con"
2	143	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	471	2	0	20	"Incon"
2	144	"C:\Hannah's FYP\Black7_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	483	2	0	20	"Incon"
2	145	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	481	2	0	20	"Con"
2	146	"C:\Hannah's FYP\Black15_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	487	1	0	20	"Con"
2	147	"C:\Hannah's FYP\White18_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	441	1	0	20	"Incon"
2	148	"C:\Hannah's FYP\Black11_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	440	1	0	20	"Con"
2	149	"C:\Hannah's FYP\Black15_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	520	2	0	20	"Incon"
2	150	"C:\Hannah's FYP\White18_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	648	1	0	20	"Incon"
2	151	"C:\Hannah's FYP\Black6_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	607	2	0	20	"Incon"
2	152	"C:\Hannah's FYP\Black14_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	551	2	0	20	"Incon"
2	153	"C:\Hannah's FYP\White24_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	450	1	0	20	"Incon"
2	154	"C:\Hannah's FYP\White14_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	526	2	0	20	"Con"
2	155	"C:\Hannah's FYP\White11_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	490	1	0	20	"Incon"
2	156	"C:\Hannah's FYP\Black18_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	935	2	0	20	"Incon"
2	157	"C:\Hannah's FYP\White20_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	742	2	0	20	"Con"
2	158	"C:\Hannah's FYP\Black13_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	480	1	1	20	"Incon"
2	159	"C:\Hannah's FYP\Black20_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	562	1	0	20	"Con"
2	160	"C:\Hannah's FYP\Black5_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	492	2	0	20	"Incon"
2	161	"C:\Hannah's FYP\White16_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	482	1	0	20	"Incon"
2	162	"C:\Hannah's FYP\White23_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	508	2	0	20	"Con"
2	163	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	633	1	0	20	"Con"
2	164	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	485	1	0	20	"Incon"
2	165	"C:\Hannah's FYP\White19_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	455	2	0	20	"Con"
2	166	"C:\Hannah's FYP\Black7_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	492	1	0	20	"Con"
2	167	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	640	1	0	20	"Con"
2	168	"C:\Hannah's FYP\Black14_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	495	1	0	20	"Con"
2	169	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	577	2	0	20	"Con"
2	170	"C:\Hannah's FYP\Black10_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	563	1	0	20	"Con"
2	171	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	541	2	0	20	"Con"
2	172	"C:\Hannah's FYP\Black22_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	502	2	0	20	"Incon"
2	173	"C:\Hannah's FYP\White18_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	472	2	0	20	"Con"
2	174	"C:\Hannah's FYP\White3_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	598	1	0	20	"Incon"
2	175	"C:\Hannah's FYP\Black4_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	927	1	1	20	"Incon"
2	176	"C:\Hannah's FYP\White12_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	466	1	0	20	"Incon"
2	177	"C:\Hannah's FYP\White1_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	529	2	0	20	"Con"
2	178	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	617	1	0	20	"Con"
2	179	"C:\Hannah's FYP\White3_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	545	1	0	20	"Incon"
2	180	"C:\Hannah's FYP\White1_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	908	2	0	20	"Con"
2	181	"C:\Hannah's FYP\White16_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	623	2	0	20	"Con"
2	182	"C:\Hannah's FYP\White7_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	607	2	0	20	"Con"
2	183	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	687	1	0	20	"Incon"
2	184	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	432	2	0	20	"Incon"
2	185	"C:\Hannah's FYP\White19_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	493	1	0	20	"Incon"
2	186	"C:\Hannah's FYP\White15_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	387	2	0	20	"Con"
2	187	"C:\Hannah's FYP\Black17_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	434	1	1	20	"Incon"
2	188	"C:\Hannah's FYP\White22_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	529	1	0	20	"Incon"
2	189	"C:\Hannah's FYP\White15_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	933	1	0	20	"Incon"
2	190	"C:\Hannah's FYP\Black4_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	624	1	0	20	"Con"
2	191	"C:\Hannah's FYP\Black7_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	398	2	0	20	"Incon"
2	192	"C:\Hannah's FYP\Black5_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	575	1	0	20	"Con"
2	1	"C:\Hannah's FYP\White1_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	749	1	0	21	"Incon"
2	2	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	1533.61676304558	1	0	21	"Con"
2	3	"C:\Hannah's FYP\White10_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	721	1	0	21	"Incon"
2	4	"C:\Hannah's FYP\White12_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	708	2	0	21	"Con"
2	5	"C:\Hannah's FYP\Black23_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	797	2	0	21	"Incon"
2	6	"C:\Hannah's FYP\White7_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	661	2	0	21	"Con"
2	7	"C:\Hannah's FYP\Black3_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	882	2	0	21	"Incon"
2	8	"C:\Hannah's FYP\Black12_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	1215	1	0	21	"Con"
2	9	"C:\Hannah's FYP\Black7_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	756	2	0	21	"Incon"
2	10	"C:\Hannah's FYP\Black4_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	1309	1	0	21	"Con"
2	11	"C:\Hannah's FYP\Black2_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	840	2	0	21	"Incon"
2	12	"C:\Hannah's FYP\Black11_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	998	1	0	21	"Con"
2	13	"C:\Hannah's FYP\White14_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	931	1	0	21	"Incon"
2	14	"C:\Hannah's FYP\White1_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	1533.61676304558	2	0	21	"Con"
2	15	"C:\Hannah's FYP\White6_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	1004	1	0	21	"Incon"
2	16	"C:\Hannah's FYP\Black3_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	1034	1	0	21	"Con"
2	17	"C:\Hannah's FYP\Black15_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	1528	2	0	21	"Incon"
2	18	"C:\Hannah's FYP\Black5_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	721	1	0	21	"Con"
2	19	"C:\Hannah's FYP\White9_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	1533.61676304558	2	0	21	"Con"
2	20	"C:\Hannah's FYP\Black16_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	1009	2	0	21	"Incon"
2	21	"C:\Hannah's FYP\White23_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	988	2	0	21	"Con"
2	22	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	708	2	0	21	"Con"
2	23	"C:\Hannah's FYP\White4_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	776	2	0	21	"Con"
2	24	"C:\Hannah's FYP\Black21_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	719	1	0	21	"Con"
2	25	"C:\Hannah's FYP\White13_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	690	1	0	21	"Incon"
2	26	"C:\Hannah's FYP\White24_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	759	2	0	21	"Con"
2	27	"C:\Hannah's FYP\White8_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	616	1	0	21	"Incon"
2	28	"C:\Hannah's FYP\White2_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	737	2	0	21	"Con"
2	29	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	955	2	0	21	"Con"
2	30	"C:\Hannah's FYP\White8_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	604	2	0	21	"Con"
2	31	"C:\Hannah's FYP\White21_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	986	2	0	21	"Con"
2	32	"C:\Hannah's FYP\White17_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	786	2	0	21	"Con"
2	33	"C:\Hannah's FYP\Black14_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	954	1	0	21	"Con"
2	34	"C:\Hannah's FYP\White24_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	772	1	0	21	"Incon"
2	35	"C:\Hannah's FYP\White13_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	685	1	0	21	"Incon"
2	36	"C:\Hannah's FYP\Black21_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	847	2	0	21	"Incon"
